course_title;url;price;num_subscribers;num_reviews;num_lectures;level;Rating;content_duration;published_timestamp;subject
Adobe Illustrator CC - Print Design for Beginners;https://www.udemy.com/adobe-illustrator-cc-print-design/;50;145;35;55;All Levels;98;6;8/3/16 10:09;Graphic Design
Adobe Illustrator CC 2017 for beginners;https://www.udemy.com/adobe-illustrator-cc-2017/;195;2489;39;12;All Levels;74;15;31/1/17 17:13;Graphic Design
Adobe Illustrator CC 2017 for beginners;https://www.udemy.com/adobe-illustrator-cc-2017/;195;2489;39;12;All Levels;74;15;31/1/17 17:13;Graphic Design
Adobe Illustrator CC Advanced;https://www.udemy.com/adobe-illustrator-advanced/;30;11;1;27;All Levels;94;15;7/3/17 22:16;Graphic Design
Adobe Illustrator CC Advanced;https://www.udemy.com/adobe-illustrator-advanced/;30;11;1;27;All Levels;94;15;7/3/17 22:16;Graphic Design
Adobe Illustrator CC Beginner;https://www.udemy.com/adobe-illustrator-beginner/;30;2;0;37;All Levels;95;4;7/3/17 23:12;Graphic Design
Adobe Illustrator CC Beginner;https://www.udemy.com/adobe-illustrator-beginner/;30;2;0;37;All Levels;95;4;7/3/17 23:12;Graphic Design
Adobe Illustrator CC for beginners;https://www.udemy.com/illustrator-cc-real-world-projects-for-beginners/;20;270;28;118;All Levels;11;8;17/12/14 9:01;Graphic Design
Adobe Illustrator CC for beginners;https://www.udemy.com/illustrator-cc-real-world-projects-for-beginners/;20;270;28;118;All Levels;11;8;17/12/14 9:01;Graphic Design
Adobe Illustrator Course in Urdu Basics Level Training;https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/;0;1433;57;8;Intermediate Level;95;1;19/1/16 12:22;Graphic Design
Adobe Illustrator Course in Urdu Basics Level Training;https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/;0;1433;57;8;Intermediate Level;95;1;19/1/16 12:22;Graphic Design
Adobe Illustrator Creative Cloud:  Mastering the Upgrades;https://www.udemy.com/learn-illustrator-cc-updates/;20;22;3;57;Beginner Level;79;2;16/3/15 15:18;Graphic Design
Adobe Illustrator Creative Cloud: Mastering the Upgrades;https://www.udemy.com/learn-illustrator-cc-updates/;20;22;3;57;Beginner Level;79;2;16/3/15 15:18;Graphic Design
Adobe Illustrator CS6 ______ _______;https://www.udemy.com/adobe-illustrator-cs6-kottab/;35;48;15;74;All Levels;55;8;14/9/14 10:00;Graphic Design
Adobe Illustrator CS6 ______ _______;https://www.udemy.com/adobe-illustrator-cs6-kottab/;35;48;15;74;All Levels;55;8;14/9/14 10:00;Graphic Design
Adobe Illustrator Fast Track;https://www.udemy.com/adobe-illustrator-fast-track/;40;9;0;23;Beginner Level;94;25;18/8/15 13:05;Graphic Design
Adobe Illustrator Fast Track;https://www.udemy.com/adobe-illustrator-fast-track/;40;9;0;23;Beginner Level;94;25;18/8/15 13:05;Graphic Design
Adobe Illustrator For Beginners: Design A Typographic Logo;https://www.udemy.com/illustratorforbeginners/;30;276;54;27;Beginner Level;34;15;15/10/15 17:29;Graphic Design
Adobe Illustrator For Beginners: Design A Typographic Logo;https://www.udemy.com/illustratorforbeginners/;30;276;54;27;Beginner Level;34;15;15/10/15 17:29;Graphic Design
Adobe Illustrator For Everyone: Create Detailed Vector Image;https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/;185;165;17;11;Intermediate Level;98;15;9/8/16 9:07;Graphic Design
Adobe Illustrator For Everyone: Create Detailed Vector Image;https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/;185;165;17;11;Intermediate Level;98;15;9/8/16 9:07;Graphic Design
Adobe Illustrator in Under 10: Fast info at your Fingertips!;https://www.udemy.com/illustratorunder10/;30;1;0;34;Beginner Level;95;35;22/6/16 22:51;Graphic Design
Adobe Illustrator in Under 10: Fast info at your Fingertips!;https://www.udemy.com/illustratorunder10/;30;1;0;34;Beginner Level;95;35;22/6/16 22:51;Graphic Design
Adobe Illustrator T-Shirt Design for Merch by Amazon;https://www.udemy.com/merchbyamazondesign/;20;390;44;15;Beginner Level;24;1;13/6/17 15:41;Graphic Design
Adobe Illustrator T-Shirt Design for Merch by Amazon;https://www.udemy.com/merchbyamazondesign/;20;390;44;15;Beginner Level;24;1;13/6/17 15:41;Graphic Design
Adobe Illustrator Vectors For Hand Letterers;https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/;100;23;2;9;Beginner Level;79;616666667;21/10/16 13:50;Graphic Design
Adobe Illustrator Vectors For Hand Letterers;https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/;100;23;2;9;Beginner Level;79;616666667;21/10/16 13:50;Graphic Design
Adobe Illustrator: Create a Quick & Easy Unique Illustration;https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/;95;1418;57;19;All Levels;95;15;22/3/15 18:59;Graphic Design
Adobe Illustrator: Create a Quick & Easy Unique Illustration;https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/;95;1418;57;19;All Levels;95;15;22/3/15 18:59;Graphic Design
Adobe Illustrator: How to Draw Squared Animals Icons;https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/;180;2873;38;13;All Levels;96;533333333;10/1/17 10:38;Graphic Design
Adobe Illustrator: How to Draw Squared Animals Icons;https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/;180;2873;38;13;All Levels;96;533333333;10/1/17 10:38;Graphic Design
Adobe Illustrator: Learn Easy Logo Design.;https://www.udemy.com/logo-design-in-adobe-illustrator/;20;371;5;26;All Levels;1;35;6/9/16 11:43;Graphic Design
Adobe Illustrator: Learn Easy Logo Design.;https://www.udemy.com/logo-design-in-adobe-illustrator/;20;371;5;26;All Levels;1;35;6/9/16 11:43;Graphic Design
Adobe InDesign CC 2017 Quick Start;https://www.udemy.com/adobe-indesign-cc-2017-quick-start/;35;2;0;29;All Levels;8;25;17/4/17 17:36;Graphic Design
Adobe InDesign CC 2017 Quick Start;https://www.udemy.com/adobe-indesign-cc-2017-quick-start/;35;2;0;29;All Levels;8;25;17/4/17 17:36;Graphic Design
Adobe InDesign CC Advanced;https://www.udemy.com/adobe-indesign-cc-advanced/;30;114;24;50;Intermediate Level;98;35;18/10/16 12:09;Graphic Design
Adobe InDesign CC Advanced;https://www.udemy.com/adobe-indesign-cc-advanced/;30;114;24;50;Intermediate Level;98;35;18/10/16 12:09;Graphic Design
Adobe Indesign CC Ba_langðð;https://www.udemy.com/adobe-indesign-cc-baslangc/;0;637;21;22;Beginner Level;94;25;14/1/16 13:52;Graphic Design
Adobe Indesign CC Ba_langðð;https://www.udemy.com/adobe-indesign-cc-baslangc/;0;637;21;22;Beginner Level;94;25;14/1/16 13:52;Graphic Design
Adobe InDesign CS6;https://www.udemy.com/adobe-indesign-cs62/;50;5;0;35;Beginner Level;94;5;31/3/14 15:24;Graphic Design
Adobe InDesign CS6;https://www.udemy.com/adobe-indesign-cs62/;50;5;0;35;Beginner Level;94;5;31/3/14 15:24;Graphic Design
Adobe InDesign Tips and Tricks;https://www.udemy.com/adobe-indesign-best-tutorials/;80;4;0;8;All Levels;94;1;22/6/15 18:37;Graphic Design
Adobe InDesign Tips and Tricks;https://www.udemy.com/adobe-indesign-best-tutorials/;80;4;0;8;All Levels;94;1;22/6/15 18:37;Graphic Design
Adobe Photoshop (Complete Beginner);https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/;200;98;3;33;All Levels;98;2;9/12/15 12:17;Graphic Design
Adobe Photoshop (Complete Beginner);https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/;200;98;3;33;All Levels;98;2;9/12/15 12:17;Graphic Design
Adobe Photoshop CC - Fundamentos;https://www.udemy.com/photoshop-cc-fundamentos/;40;290;49;88;Intermediate Level;28;75;5/1/16 20:33;Graphic Design
Adobe Photoshop CC - Fundamentos;https://www.udemy.com/photoshop-cc-fundamentos/;40;290;49;88;Intermediate Level;28;75;5/1/16 20:33;Graphic Design
Adobe Photoshop CC | The Essential Guide;https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/;20;254;5;81;All Levels;74;45;11/5/15 19:19;Graphic Design
Adobe Photoshop CC | The Essential Guide;https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/;20;254;5;81;All Levels;74;45;11/5/15 19:19;Graphic Design
Adobe Photoshop CC for Photographers Advanced;https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/;30;1;0;43;All Levels;11;25;19/1/17 17:12;Graphic Design
Adobe Photoshop CC for Photographers Advanced;https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/;30;1;0;43;All Levels;11;25;19/1/17 17:12;Graphic Design
Adobe Photoshop CC Introduction;https://www.udemy.com/adobe-photoshop-cc-introduction/;30;1;0;55;All Levels;76;45;19/10/16 0:05;Graphic Design
Adobe Photoshop CC Introduction;https://www.udemy.com/adobe-photoshop-cc-introduction/;30;1;0;55;All Levels;76;45;19/10/16 0:05;Graphic Design
Adobe Photoshop CS6 para Iniciantes;https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/;40;5;0;63;Beginner Level;94;7;17/2/17 15:25;Graphic Design
Adobe Photoshop CS6 para Iniciantes;https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/;40;5;0;63;Beginner Level;94;7;17/2/17 15:25;Graphic Design
Adobe Photoshop Essentials: Master Adobe Photoshop CS6;https://www.udemy.com/adobe-photoshop-cs6-essentials-how-to-use-photoshop/;100;1373;5;63;All Levels;95;25;18/11/15 12:47;Graphic Design
Adobe Photoshop Essentials: Master Adobe Photoshop CS6;https://www.udemy.com/adobe-photoshop-cs6-essentials-how-to-use-photoshop/;100;1373;5;63;All Levels;95;25;18/11/15 12:47;Graphic Design
Adobe Photoshop pentru Social Media;https://www.udemy.com/adobe-photoshop-pentru-social-media/;20;0;0;12;All Levels;76;566666667;8/6/16 11:02;Graphic Design
Adobe Photoshop pentru Social Media;https://www.udemy.com/adobe-photoshop-pentru-social-media/;20;0;0;12;All Levels;76;566666667;8/6/16 11:02;Graphic Design
Adobe photoshop The  Flying Land compositing;https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/;70;2;0;23;All Levels;95;25;20/2/17 11:40;Graphic Design
Adobe photoshop The Flying Land compositing;https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/;70;2;0;23;All Levels;95;25;20/2/17 11:40;Graphic Design
Adobe Suite : Unleash your creativity & benefit from it !;https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/;200;1005;4;46;All Levels;11;95;9/11/15 18:01;Graphic Design
Adobe Suite : Unleash your creativity & benefit from it !;https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/;200;1005;4;46;All Levels;11;95;9/11/15 18:01;Graphic Design
Advance Design of Logos and Brand Identity;https://www.udemy.com/advance-design-of-logos-and-brand-identity/;20;34;4;38;Beginner Level;79;2;15/2/13 19:06;Graphic Design
Advance Design of Logos and Brand Identity;https://www.udemy.com/advance-design-of-logos-and-brand-identity/;20;34;4;38;Beginner Level;79;2;15/2/13 19:06;Graphic Design
Advance JavaScript for Coders: Learn OOP in JavaScript;https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/;40;334;41;54;Intermediate Level;76;115;13/5/16 13:28;Subject: Web Development
Advance JavaScript for Coders: Learn OOP in JavaScript;https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/;40;334;41;54;Intermediate Level;76;115;13/5/16 13:28;Web Development
Advance Learning Tools Corel Draw Graphics Design;https://www.udemy.com/advance-learning-tools-corel-draw-graphics-design/;40;797;13;70;All Levels;94;14;31/5/16 16:27;Graphic Design
Advance Learning Tools Corel Draw Graphics Design;https://www.udemy.com/advance-learning-tools-corel-draw-graphics-design/;40;797;13;70;All Levels;94;14;31/5/16 16:27;Graphic Design
Advance Technical Analysis;https://www.udemy.com/advance-technical-analysis/;50;152;6;14;Beginner Level;76;35;8/4/15 13:11;Business Finance
Advance Technical Analysis;https://www.udemy.com/advance-technical-analysis/;50;152;6;14;Beginner Level;76;35;8/4/15 13:11;Business Finance
Advance Unix : File Processing: AWK | GREP | VIM;https://www.udemy.com/advance-unix-file-processing/;20;458;2;12;All Levels;75;1;3/5/17 13:11;Subject: Web Development
Advance Unix : File Processing: AWK | GREP | VIM;https://www.udemy.com/advance-unix-file-processing/;20;458;2;12;All Levels;75;1;3/5/17 13:11;Web Development
Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM;https://www.udemy.com/advance-unix-commands/;75;578;40;84;Beginner Level;44;55;27/1/17 0:12;Subject: Web Development
Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM;https://www.udemy.com/advance-unix-commands/;75;578;40;84;Beginner Level;44;55;27/1/17 0:12;Web Development
Advanced Accounting A Complete Study for CA / CMA / CFA / CS;https://www.udemy.com/branch-accounts-a-complete-analysis/;150;1535;16;462;Beginner Level;31;62;3/6/16 12:42;Business Finance
Advanced Accounting A Complete Study for CA / CMA / CFA / CS;https://www.udemy.com/branch-accounts-a-complete-analysis/;150;1535;16;462;Beginner Level;31;62;3/6/16 12:42;Business Finance
Advanced Accounting for Investment Banking;https://www.udemy.com/advanced-accounting-for-investment-banking/;50;1260;80;38;All Levels;98;4;1/10/14 13:51;Business Finance
Advanced Accounting for Investment Banking;https://www.udemy.com/advanced-accounting-for-investment-banking/;50;1260;80;38;All Levels;98;4;1/10/14 13:51;Business Finance
Advanced Bassoon Studies - Learn to Master the Bassoon!_;https://www.udemy.com/advanced-bassoon/;50;197;0;106;Intermediate Level;8;65;15/4/15 15:24;Musical Instruments
Advanced Bassoon Studies - Learn to Master the Bassoon!_;https://www.udemy.com/advanced-bassoon/;50;197;0;106;Intermediate Level;8;65;15/4/15 15:24;Musical Instruments
Advanced Butterfly Spreads for Options Income Strategies;https://www.udemy.com/advanced-butterfly-spread-option-strategies/;60;16;1;8;All Levels;9;1;4/7/17 13:08;Business Finance
Advanced Butterfly Spreads for Options Income Strategies;https://www.udemy.com/advanced-butterfly-spread-option-strategies/;60;16;1;8;All Levels;9;1;4/7/17 13:08;Business Finance
Advanced Clarinet Studies - Learn to Master the Clarinet!;https://www.udemy.com/clarinet-etudes/;50;148;3;77;Beginner Level;94;45;31/12/14 20:23;Musical Instruments
Advanced Clarinet Studies - Learn to Master the Clarinet!;https://www.udemy.com/clarinet-etudes/;50;148;3;77;Beginner Level;94;45;31/12/14 20:23;Musical Instruments
Advanced Euphonium Studies - Learn to Master the Euphonium!_;https://www.udemy.com/advanced-euphonium/;50;106;7;89;Beginner Level;11;6;16/4/15 11:43;Musical Instruments
Advanced Euphonium Studies - Learn to Master the Euphonium!_;https://www.udemy.com/advanced-euphonium/;50;106;7;89;Beginner Level;11;6;16/4/15 11:43;Musical Instruments
Advanced Excel functions;https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/;20;1964;47;15;All Levels;87;15;12/1/16 15:03;Business Finance
Advanced Excel functions;https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/;20;1964;47;15;All Levels;87;15;12/1/16 15:03;Business Finance
Advanced Features in Adobe Illustrator;https://www.udemy.com/advanced-features-in-adobe-illustrator/;30;1348;6;14;All Levels;95;1;12/10/16 12:13;Graphic Design
Advanced Features in Adobe Illustrator;https://www.udemy.com/advanced-features-in-adobe-illustrator/;30;1348;6;14;All Levels;95;1;12/10/16 12:13;Graphic Design
Advanced Finance and Accounting for Startups;https://www.udemy.com/advanced-finance-and-accounting-for-startups/;40;188;7;48;Expert Level;5;65;27/2/14 12:58;Business Finance
Advanced Finance and Accounting for Startups;https://www.udemy.com/advanced-finance-and-accounting-for-startups/;40;188;7;48;Expert Level;5;65;27/2/14 12:58;Business Finance
Advanced Financial Management for CA / CS / CFA /CPA Exams;https://www.udemy.com/advanced-financial-management-a-comprehensive-study/;150;375;15;194;All Levels;91;245;3/11/15 13:22;Business Finance
Advanced Financial Management for CA / CS / CFA /CPA Exams;https://www.udemy.com/advanced-financial-management-a-comprehensive-study/;150;375;15;194;All Levels;91;245;3/11/15 13:22;Business Finance
Advanced Flute Studies - Learn to Master the Flute!_;https://www.udemy.com/advanced-flute/;50;205;4;95;Beginner Level;2;5;7/9/15 18:28;Musical Instruments
Advanced Flute Studies - Learn to Master the Flute!_;https://www.udemy.com/advanced-flute/;50;205;4;95;Beginner Level;2;5;7/9/15 18:28;Musical Instruments
Advanced Graphic Design-Photoshop CC 2014 for Photographers;https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/;20;314;11;19;Beginner Level;12;15;19/12/14 0:55;Graphic Design
